method,seed,task,stratum_name,stratum_n,overall,stratum,matched,stratum_minus_overall,stratum_minus_matched,cpa_matched,stratum_minus_cpa_matched
finetune,23,wind5,within_3s,792,14.893630449995399,18.203225257797072,14.92990727339342,3.3095948078016733,3.2733179844036524,,
finetune,23,wind5,within_5s,850,14.893630449995399,17.854265742372064,14.94039646313826,2.960635292376665,2.913869279233804,,
finetune,23,wind5,within_10s,986,14.893630449995399,17.1468645378373,14.977292766505725,2.2532340878419,2.169571771331574,,
finetune,23,wind5,ongoing,700,14.893630449995399,19.039029263002533,14.983514032022851,4.145398813007134,4.055515230979681,17.224833325976963,1.8141959370255698
finetune,23,wind5,new_0_3s,92,14.893630449995399,11.843846957320752,14.522029762082461,-3.0497834926746474,-2.6781828047617093,16.704260820203455,-4.860413862882703
finetune,23,wind5,new_3_5s,58,14.893630449995399,13.089163393809878,15.08362815758506,-1.804467056185521,-1.9944647637751824,17.203471625424395,-4.114308231614517
finetune,23,wind5,new_5_10s,136,14.893630449995399,12.725607009495006,15.207894662552382,-2.1680234405003933,-2.4822876530573765,17.02082173816446,-4.295214728669455
finetune,23,wind5,no_entry_10s,1014,14.893630449995399,12.702615843869054,14.812278335518887,-2.1910146061263447,-2.109662491649832,,
finetune,47,wind5,within_3s,792,10.468277089893817,12.91207772564858,10.52626007782489,2.443800635754762,2.385817647823689,,
finetune,47,wind5,within_5s,850,10.468277089893817,12.655621345709353,10.539999168346071,2.1873442558155354,2.1156221773632815,,
finetune,47,wind5,within_10s,986,10.468277089893817,12.156820281191482,10.522702862536303,1.688543191297665,1.6341174186551797,,
finetune,47,wind5,ongoing,700,10.468277089893817,13.544516033913409,10.567694274736564,3.0762389440195914,2.976821759176845,12.1934109732886,1.3511050606248087
finetune,47,wind5,new_0_3s,92,10.468277089893817,8.10004711928575,10.210999883931754,-2.368229970608068,-2.1109527646460045,11.933801745855815,-3.833754626570066
finetune,47,wind5,new_3_5s,58,10.468277089893817,9.153665261021976,10.727608818221434,-1.3146118288718416,-1.573943557199458,12.620933825281464,-3.467268564259488
finetune,47,wind5,new_5_10s,136,10.468277089893817,9.039313627954792,10.41460095122526,-1.4289634619390252,-1.3752873232704683,11.921420540203815,-2.8821069122490233
finetune,47,wind5,no_entry_10s,1014,10.468277089893817,8.826360337803585,10.41535419854718,-1.641916752090232,-1.588993860743594,,
finetune,59,wind5,within_3s,792,15.298167879730464,18.533557529062634,15.278416491816177,3.23538964933217,3.2551410372464566,,
finetune,59,wind5,within_5s,850,15.298167879730464,18.31266854310737,15.303708042496853,3.014500663376907,3.0089605006105185,,
finetune,59,wind5,within_10s,986,15.298167879730464,17.717797045261573,15.376853388448387,2.4196291655311093,2.3409436568131863,,
finetune,59,wind5,ongoing,700,15.298167879730464,19.217347016164236,15.297889764145461,3.9191791364337725,3.919457252018775,17.68511609132069,1.532230924843546
finetune,59,wind5,new_0_3s,92,15.298167879730464,13.330811431550462,15.130250289310771,-1.967356448180002,-1.7994388577603093,17.494963574538176,-4.164152142987714
finetune,59,wind5,new_3_5s,58,15.298167879730464,15.296391355580297,15.649068527653588,-0.0017765241501663809,-0.35267717207329063,17.940938135192976,-2.6445467796126785
finetune,59,wind5,new_5_10s,136,15.298167879730464,13.999850183725357,15.834011800645472,-1.2983176960051068,-1.834161616920115,17.94158501474064,-3.9417348310152818
finetune,59,wind5,no_entry_10s,1014,15.298167879730464,12.945352931787982,15.2216551464012,-2.3528149479424822,-2.276302214613219,,
finetune,71,wind5,within_3s,792,13.055427513480186,17.265945784935745,13.142511070253715,4.210518271455559,4.1234347146820305,,
finetune,71,wind5,within_5s,850,13.055427513480186,16.832877721050206,13.160619163401607,3.77745020757002,3.6722585576485987,,
finetune,71,wind5,within_10s,986,13.055427513480186,15.959658349866073,13.158876398634789,2.904230836385887,2.8007819512312846,,
finetune,71,wind5,ongoing,700,13.055427513480186,18.270953165420465,13.20878344977689,5.215525651940279,5.062169715643575,16.082202245849224,2.188750919571241
finetune,71,wind5,new_0_3s,92,13.055427513480186,9.619150498638982,12.63826470431653,-3.4362770148412043,-3.019114205677548,15.412580984466784,-5.793430485827802
finetune,71,wind5,new_3_5s,58,13.055427513480186,10.91925864178559,13.40788829742113,-2.136168871694597,-2.48862965563554,16.153571478626894,-5.234312836841305
finetune,71,wind5,new_5_10s,136,13.055427513480186,10.502037279965247,13.147984118842166,-2.553390233514939,-2.6459468388769185,15.61630120986903,-5.1142639299037835
finetune,71,wind5,no_entry_10s,1014,13.055427513480186,10.231392400387007,12.954835205035968,-2.8240351130931796,-2.723442804648961,,
finetune,89,wind5,within_3s,792,17.47585402301699,19.02360514120547,17.300960047466074,1.5477511181884793,1.722645093739395,,
finetune,89,wind5,within_5s,850,17.47585402301699,18.962860280327938,17.351626668111965,1.4870062573109486,1.6112336122159725,,
finetune,89,wind5,within_10s,986,17.47585402301699,18.67089573617337,17.4363126673469,1.1950417131563817,1.2345830688264705,,
finetune,89,wind5,ongoing,700,17.47585402301699,19.405508211467946,17.303560490395675,1.9296541884509573,2.1019477210722712,18.54359028221913,0.8619179292488148
finetune,89,wind5,new_0_3s,92,17.47585402301699,16.11782091094748,17.281174068653826,-1.35803311206951,-1.1633531577063465,18.401362380495524,-2.2835414695480445
finetune,89,wind5,new_3_5s,58,17.47585402301699,18.13337873179337,18.043488108655907,0.657524708776382,0.08989062313746388,19.65000560211116,-1.5166268703177899
finetune,89,wind5,new_5_10s,136,17.47585402301699,16.84611733520732,17.965600162565234,-0.6297366878096682,-1.1194828273579134,19.09091422342288,-2.2447968882155607
finetune,89,wind5,no_entry_10s,1014,17.47585402301699,16.313811489316603,17.514303506932876,-1.1620425337003866,-1.2004920176162734,,
finetune,107,wind5,within_3s,792,5.40918147110194,8.4416060395012,5.509883193661825,3.032424568399261,2.931722845839376,,
finetune,107,wind5,within_5s,850,5.40918147110194,8.110324518365019,5.523834513545511,2.701143047263079,2.586490004819508,,
finetune,107,wind5,within_10s,986,5.40918147110194,7.425076992226421,5.493746394654412,2.015895521124481,1.9313305975720088,,
finetune,107,wind5,ongoing,700,5.40918147110194,9.217265412977763,5.547097924499808,3.8080839418758234,3.670167488477955,7.554360719515467,1.6629046934622966
finetune,107,wind5,new_0_3s,92,5.40918147110194,2.5398499369621277,5.22672763293805,-2.8693315341398122,-2.686877695975922,6.93272596728676,-4.392876030324632
finetune,107,wind5,new_3_5s,58,5.40918147110194,3.5866182297468185,5.7143421919571935,-1.8225632413551214,-2.127723962210375,7.548128974927438,-3.961510745180619
finetune,107,wind5,new_5_10s,136,5.40918147110194,3.142279953860185,5.305695651585053,-2.266901517241755,-2.1634156977248677,7.040228978957724,-3.897949025097539
finetune,107,wind5,no_entry_10s,1014,5.40918147110194,3.448951704012454,5.326951673643619,-1.9602297670894857,-1.8779999696311651,,
reservoir,7,wind5,within_3s,792,0.25508968684077266,0.3971466516153981,0.17390626055611283,0.14205696477462543,0.22324039105928525,,
reservoir,7,wind5,within_5s,850,0.25508968684077266,0.3824626705927007,0.18019892826109787,0.12737298375192807,0.20226374233160285,,
reservoir,7,wind5,within_10s,986,0.25508968684077266,0.3176585108223116,0.2226782128279462,0.06256882398153896,0.09498029799436541,,
reservoir,7,wind5,ongoing,700,0.25508968684077266,0.423333460688591,0.1649533425587426,0.16824377384781836,0.2583801181298484,0.2532712416423173,0.17006221904627372
reservoir,7,wind5,new_0_3s,92,0.25508968684077266,0.19789919127588687,0.2420262887969728,-0.057190495564885785,-0.04412709752108593,0.2763546014090229,-0.07845541013313603
reservoir,7,wind5,new_3_5s,58,0.25508968684077266,0.18195037800690222,0.2661263907153773,-0.07313930883387043,-0.08417601270847508,0.38250873444892514,-0.2005583564420229
reservoir,7,wind5,new_5_10s,136,0.25508968684077266,-0.08736748774262036,0.4881737413707481,-0.34245717458339303,-0.5755412291133685,0.6493477396581571,-0.7367152274007774
reservoir,7,wind5,no_entry_10s,1014,0.25508968684077266,0.1942486015885069,0.28660616946074,-0.06084108525226575,-0.09235756787223312,,
reservoir,11,wind5,within_3s,792,0.47336291697621347,0.9106566181989632,0.4690277693104697,0.4372937012227497,0.44162884888849346,,
reservoir,11,wind5,within_5s,850,0.47336291697621347,0.8541061902046203,0.4919234135356642,0.38074327322840684,0.3621827766689561,,
reservoir,11,wind5,within_10s,986,0.47336291697621347,0.7272283434263349,0.4993801128472603,0.25386542645012145,0.2278482305790746,,
reservoir,11,wind5,ongoing,700,0.47336291697621347,1.016717769588743,0.45950108631074615,0.5433548526125296,0.5572166832779969,0.6410823729703303,0.3756353966184127
reservoir,11,wind5,new_0_3s,92,0.47336291697621347,0.10366959675498631,0.5415134008301054,-0.36969332022122714,-0.437843804075119,0.7128020795520544,-0.6091324827970681
reservoir,11,wind5,new_3_5s,58,0.47336291697621347,0.08190034586807778,0.8045673829555643,-0.3914625711081357,-0.7226670370874865,1.2122499906471753,-1.1303496447790975
reservoir,11,wind5,new_5_10s,136,0.47336291697621347,-0.06575819893794901,0.5459844835447353,-0.5391211159141625,-0.6117426824826843,0.9735381967853675,-1.0392963957233166
reservoir,11,wind5,no_entry_10s,1014,0.47336291697621347,0.2265075811972985,0.4480641446597911,-0.24685533577891497,-0.2215565634624926,,
reservoir,23,wind5,within_3s,792,0.09482652500271797,-0.044163679911030665,0.04942507427018996,-0.13899020491374864,-0.09358875418122062,,
reservoir,23,wind5,within_5s,850,0.09482652500271797,-0.02103612240623025,0.06559143270938896,-0.11586264740894822,-0.0866275551156192,,
reservoir,23,wind5,within_10s,986,0.09482652500271797,-0.03230288425275327,0.07653645189044478,-0.12712940925547123,-0.10883933614319805,,
reservoir,23,wind5,ongoing,700,0.09482652500271797,-0.023326247164181302,0.07536212713264746,-0.11815277216689928,-0.09868837429682877,-0.04274414925489266,0.019417902090711356
reservoir,23,wind5,new_0_3s,92,0.09482652500271797,-0.20270936385444974,-0.1479220670745959,-0.2975358888571677,-0.054787296779853834,-0.22956430617398968,0.026854942319539943
reservoir,23,wind5,new_3_5s,58,0.09482652500271797,0.294774662831734,0.2863458444998308,0.199948137829016,0.008428818331903176,0.12232632212364965,0.17244834070808435
reservoir,23,wind5,new_5_10s,136,0.09482652500271797,-0.10272014579352211,0.14494282177204382,-0.19754667079624008,-0.24766296756556594,0.0889356624268053,-0.1916558082203274
reservoir,23,wind5,no_entry_10s,1014,0.09482652500271797,0.21844545747401448,0.11261154678644715,0.1236189324712965,0.10583391068756733,,
reservoir,47,wind5,within_3s,792,0.45741064283251764,0.37895860632110123,0.39444678473487627,-0.07845203651141641,-0.015488178413775033,,
reservoir,47,wind5,within_5s,850,0.45741064283251764,0.3633292953056448,0.41462444289763073,-0.09408134752687286,-0.051295147591985946,,
reservoir,47,wind5,within_10s,986,0.45741064283251764,0.32127329930814236,0.43016129726117536,-0.1361373435243753,-0.108887997953033,,
reservoir,47,wind5,ongoing,700,0.45741064283251764,0.4321665695309639,0.393631062705916,-0.02524407330155376,0.03853550682504786,0.24912130019025816,0.18304526934070572
reservoir,47,wind5,new_0_3s,92,0.45741064283251764,-0.025884592014810314,0.40065336539000823,-0.48329523484732795,-0.42653795740481854,0.25973248052809267,-0.28561707254290297
reservoir,47,wind5,new_3_5s,58,0.45741064283251764,0.14990835868079086,0.6901538440166223,-0.30750228415172676,-0.5402454853358314,0.6107356357930994,-0.46082727711230853
reservoir,47,wind5,new_5_10s,136,0.45741064283251764,0.05842332432375235,0.5272666370333299,-0.3989873185087653,-0.4688433127095775,0.6108272639710544,-0.5524039396473021
reservoir,47,wind5,no_entry_10s,1014,0.45741064283251764,0.5897887697704209,0.48390754099163347,0.1323781269379033,0.10588122877878747,,
reservoir,59,wind5,within_3s,792,0.04909719723463059,-0.17923677520770015,-0.04815839401585451,-0.22833397244233072,-0.13107838119184564,,
reservoir,59,wind5,within_5s,850,0.04909719723463059,-0.1319550055966658,-0.020364840737675482,-0.18105220283129636,-0.1115901648589903,,
reservoir,59,wind5,within_10s,986,0.04909719723463059,-0.08414004141612179,0.012317401274355506,-0.13323723865075238,-0.09645744269047729,,
reservoir,59,wind5,ongoing,700,0.04909719723463059,-0.18728252117122923,-0.04327620591523157,-0.2363797184058598,-0.14400631525599766,-0.14062574521554463,-0.0466567759556846
reservoir,59,wind5,new_0_3s,92,0.04909719723463059,-0.11801914287650067,-0.08530547739015998,-0.16711634011113125,-0.03271366548634069,-0.2101067952221432,0.09208765234564253
reservoir,59,wind5,new_3_5s,58,0.04909719723463059,0.5136857104712519,0.35916092126780447,0.4645885132366213,0.15452478920344742,0.2850698822898514,0.22861582818140047
reservoir,59,wind5,new_5_10s,136,0.04909719723463059,0.21470348471227815,0.21658141384954901,0.16560628747764755,-0.0018779291372708617,0.13435082942802157,0.08035265528425659
reservoir,59,wind5,no_entry_10s,1014,0.04909719723463059,0.17865530109029315,0.0848613775273635,0.12955810385566258,0.09379392356292965,,
reservoir,71,wind5,within_3s,792,1.2667604790776967,0.9856145816544691,1.1974493222349012,-0.2811458974232276,-0.21183474058043206,,
reservoir,71,wind5,within_5s,850,1.2667604790776967,1.0351315487833583,1.2072086320675486,-0.2316289302943384,-0.17207708328419025,,
reservoir,71,wind5,within_10s,986,1.2667604790776967,1.0582769443611586,1.2319245331658215,-0.20848353471653813,-0.1736475888046629,,
reservoir,71,wind5,ongoing,700,1.2667604790776967,0.987770063153335,1.1851706308873486,-0.2789904159243617,-0.1974005677340136,0.9998123811474615,-0.012042317994126472
reservoir,71,wind5,new_0_3s,92,1.2667604790776967,0.9692141789457073,1.2908741477054109,-0.29754630013198946,-0.3216599687597036,1.0623131862410526,-0.09309900729534537
reservoir,71,wind5,new_3_5s,58,1.2667604790776967,1.7112942723364666,1.3404736904719774,0.44453379325876985,0.3708205818644892,1.4387582188773314,0.27253605345913523
reservoir,71,wind5,new_5_10s,136,1.2667604790776967,1.2029356667224098,1.3863989150300247,-0.06382481235528692,-0.18346324830761485,1.1942030184398336,0.00873264828257625
reservoir,71,wind5,no_entry_10s,1014,1.2667604790776967,1.4694870720071906,1.3006344856547276,0.2027265929294939,0.16885258635246303,,
reservoir,89,wind5,within_3s,792,0.22711637303233145,0.2822672286719987,0.17187230023549838,0.05515085563966726,0.11039492843650034,,
reservoir,89,wind5,within_5s,850,0.22711637303233145,0.28277298625777747,0.18040768666327642,0.05565661322544602,0.10236529959450105,,
reservoir,89,wind5,within_10s,986,0.22711637303233145,0.24027381773894504,0.19306152004654,0.013157444706613591,0.047212297692405036,,
reservoir,89,wind5,ongoing,700,0.22711637303233145,0.2478774071591241,0.17113350249518833,0.020761034126792643,0.07674390466393577,0.21084059520658346,0.03703681195254063
reservoir,89,wind5,new_0_3s,92,0.22711637303233145,0.5439289140960445,0.17749358739003232,0.31681254106371304,0.3664353267060122,0.20288596175734677,0.34104295233869775
reservoir,89,wind5,new_3_5s,58,0.22711637303233145,0.28967919329117087,0.2969598599529343,0.06256282025883941,-0.007280666661763413,0.44290593228641084,-0.15322673899523997
reservoir,89,wind5,new_5_10s,136,0.22711637303233145,-0.0253459855037577,0.2721479786919373,-0.25246235853608917,-0.297493964195695,0.33064349332135057,-0.3559894788251083
reservoir,89,wind5,no_entry_10s,1014,0.22711637303233145,0.2143222502702792,0.2602308553242352,-0.012794122762052246,-0.04590860505395597,,
reservoir,107,wind5,within_3s,792,0.17764396299421786,0.388472838308474,0.148752320002791,0.21082887531425615,0.239720518305683,,
reservoir,107,wind5,within_5s,850,0.17764396299421786,0.3739405714063083,0.16545008568490222,0.19629660841209046,0.2084904857214061,,
reservoir,107,wind5,within_10s,986,0.17764396299421786,0.30266036168798716,0.186063306802917,0.1250163986937693,0.11659705488507016,,
reservoir,107,wind5,ongoing,700,0.17764396299421786,0.4485557744332722,0.1507361945275499,0.27091181143905435,0.2978195799057223,0.23032363320048135,0.21823214123279086
reservoir,107,wind5,new_0_3s,92,0.17764396299421786,-0.06867993655412094,0.13365762253179866,-0.2463238995483388,-0.2023375590859196,0.24000741571407008,-0.308687352268191
reservoir,107,wind5,new_3_5s,58,0.17764396299421786,0.17549996129397688,0.3934609549992494,-0.002144001700240983,-0.2179609937052725,0.6899445796016223,-0.5144446183076454
reservoir,107,wind5,new_5_10s,136,0.17764396299421786,-0.1428409490515204,0.31489593879050903,-0.32048491204573826,-0.4577368878420294,0.5521993053046311,-0.6950402543561516
reservoir,107,wind5,no_entry_10s,1014,0.17764396299421786,0.05607969365293928,0.16945710599680433,-0.12156426934127859,-0.11337741234386506,,
gss_adapted,7,wind5,within_3s,792,-0.09974863956868649,-0.30384422014608525,-0.17428834075391453,-0.20409558057739877,-0.12955587939217073,,
gss_adapted,7,wind5,within_5s,850,-0.09974863956868649,-0.25100288927555087,-0.17101048811019245,-0.15125424970686438,-0.07999240116535841,,
gss_adapted,7,wind5,within_10s,986,-0.09974863956868649,-0.2103197410491127,-0.1515628867309084,-0.1105711014804262,-0.058756854318204293,,
gss_adapted,7,wind5,ongoing,700,-0.09974863956868649,-0.40183465076344355,-0.1794056202626982,-0.3020860111947571,-0.22242903050074533,-0.24469402070255997,-0.15714063006088358
gss_adapted,7,wind5,new_0_3s,92,-0.09974863956868649,0.44173514324685803,-0.13535251840447432,0.5414837828155445,0.5770876616513323,-0.22417248128143347,0.6659076245282916
gss_adapted,7,wind5,new_3_5s,58,-0.09974863956868649,0.47055459433588487,-0.12625084511315837,0.5703032339045714,0.5968054394490432,-0.08597073812690499,0.5565253324627899
gss_adapted,7,wind5,new_5_10s,136,-0.09974863956868649,0.04394993536612567,-0.030015378110383448,0.14369857493481214,0.07396531347650911,-0.07705352274544681,0.12100345811157248
gss_adapted,7,wind5,no_entry_10s,1014,-0.09974863956868649,0.007769216505968594,-0.049365160572679714,0.10751785607465508,0.05713437707864831,,
gss_adapted,11,wind5,within_3s,792,-0.48963032257556915,-0.9964172239556457,-0.6135837454094991,-0.5067869013800765,-0.3828334785461466,,
gss_adapted,11,wind5,within_5s,850,-0.48963032257556915,-0.9424596466737635,-0.6028122865882733,-0.4528293240981943,-0.3396473600854901,,
gss_adapted,11,wind5,within_10s,986,-0.48963032257556915,-0.8572205458040412,-0.562474393327541,-0.367590223228472,-0.29474615247650016,,
gss_adapted,11,wind5,ongoing,700,-0.48963032257556915,-1.089686723947525,-0.6252945532693914,-0.6000564013719558,-0.46439217067813354,-0.933867186889604,-0.15581953705792095
gss_adapted,11,wind5,new_0_3s,92,-0.48963032257556915,-0.2867579848869987,-0.5244797725624925,0.20287233768857044,0.23772178767549373,-0.8442692074701001,0.5575112225831014
gss_adapted,11,wind5,new_3_5s,58,-0.48963032257556915,-0.20565962585909614,-0.45572615923636145,0.283970696716473,0.2500665333772653,-0.672593697822855,0.4669340719637589
gss_adapted,11,wind5,new_5_10s,136,-0.48963032257556915,-0.3244761653682765,-0.3103625604479634,0.16515415720729265,-0.014113604920313105,-0.5502148954344626,0.22573873006618606
gss_adapted,11,wind5,no_entry_10s,1014,-0.48963032257556915,-0.1321905197123804,-0.4187977251776952,0.35743980286318877,0.2866072054653148,,
gss_adapted,23,wind5,within_3s,792,-0.18811456712335348,-0.4432940816864221,-0.22881421960639114,-0.25517951456306864,-0.21447986208003095,,
gss_adapted,23,wind5,within_5s,850,-0.18811456712335348,-0.40396266807528103,-0.22286975077988502,-0.21584810095192755,-0.181092917295396,,
gss_adapted,23,wind5,within_10s,986,-0.18811456712335348,-0.3552362725712948,-0.20675729725495798,-0.16712170544794133,-0.14847897531633683,,
gss_adapted,23,wind5,ongoing,700,-0.18811456712335348,-0.5166298868826458,-0.23704998906100716,-0.32851531975929227,-0.2795798978216386,-0.40294699973882747,-0.1136828871438183
gss_adapted,23,wind5,new_0_3s,92,-0.18811456712335348,0.11469574045875798,-0.16615075636474783,0.30281030758211147,0.2808464968235058,-0.2601605167266702,0.37485625718542814
gss_adapted,23,wind5,new_3_5s,58,-0.18811456712335348,0.1331145660630588,-0.14169700404552465,0.3212291331864123,0.2748115701085835,-0.22912389251877582,0.3622384585818346
gss_adapted,23,wind5,new_5_10s,136,-0.18811456712335348,-0.05069630067138111,-0.10605446272416387,0.13741826645197236,0.05535816205278276,-0.22776552671452033,0.1770692260431392
gss_adapted,23,wind5,no_entry_10s,1014,-0.18811456712335348,-0.025607662220325695,-0.16998662638394318,0.16250690490302777,0.14437896416361748,,
gss_adapted,47,wind5,within_3s,792,0.243486443862319,-0.10847747419970204,0.1833863815650683,-0.35196391806202104,-0.29186385576477036,,
gss_adapted,47,wind5,within_5s,850,0.243486443862319,-0.039459803700447084,0.19508087031797844,-0.2829462475627661,-0.23454067401842552,,
gss_adapted,47,wind5,within_10s,986,0.243486443862319,0.02177252492000317,0.22739795252808567,-0.22171391894231582,-0.2056254276080825,,
gss_adapted,47,wind5,ongoing,700,0.243486443862319,-0.1785884603857994,0.18501648296495246,-0.4220749042481184,-0.3636049433507519,-0.04201539106768079,-0.1365730693181186
gss_adapted,47,wind5,new_0_3s,92,0.243486443862319,0.4249756815640823,0.17098343613116807,0.18148923770176328,0.2539922454329142,-0.019110867226972774,0.444086548791055
gss_adapted,47,wind5,new_3_5s,58,0.243486443862319,0.9029883865652413,0.35477113053012976,0.6595019427029223,0.5482172560351115,0.19716856539178695,0.7058198211734543
gss_adapted,47,wind5,new_5_10s,136,0.243486443862319,0.40447457879781723,0.4293797163412552,0.16098813493549824,-0.024905137543437983,0.30294784051954066,0.10152673827827657
gss_adapted,47,wind5,no_entry_10s,1014,0.243486443862319,0.4590780849640186,0.25913067705320075,0.2155916411016996,0.19994740791081783,,
gss_adapted,59,wind5,within_3s,792,-0.254655789270997,-0.5727388119005193,-0.3149325288520031,-0.3180830226295223,-0.2578062830485162,,
gss_adapted,59,wind5,within_5s,850,-0.254655789270997,-0.490389650849735,-0.30078902078629083,-0.235733861578738,-0.1896006300634442,,
gss_adapted,59,wind5,within_10s,986,-0.254655789270997,-0.40517110442534904,-0.2696883145450015,-0.15051531515435201,-0.13548278988034756,,
gss_adapted,59,wind5,ongoing,700,-0.254655789270997,-0.6854731168917247,-0.31925301620517954,-0.4308173276207277,-0.3662201006865452,-0.47407347905315955,-0.2113996378385652
gss_adapted,59,wind5,new_0_3s,92,-0.254655789270997,0.2850222043369127,-0.2820592555126182,0.5396779936079097,0.5670814598495308,-0.4691547427321366,0.7541769470690494
gss_adapted,59,wind5,new_3_5s,58,-0.254655789270997,0.6341023414299406,-0.1076569796131144,0.8887581307009376,0.741759321043055,-0.14320950525958823,0.7773118466895288
gss_adapted,59,wind5,new_5_10s,136,-0.254655789270997,0.12744481072706335,-0.07530890053694314,0.38210059999806034,0.2027537112640065,-0.1189623969836021,0.24640720771066543
gss_adapted,59,wind5,no_entry_10s,1014,-0.254655789270997,-0.10829671556074943,-0.24003836331422349,0.1463590737102476,0.13174164775347405,,
gss_adapted,71,wind5,within_3s,792,0.477025606662035,0.2807467458675606,0.3844507507699327,-0.19627886079447437,-0.10370400490237208,,
gss_adapted,71,wind5,within_5s,850,0.477025606662035,0.3407207859964932,0.39523034312826244,-0.13630482066554178,-0.05450955713176925,,
gss_adapted,71,wind5,within_10s,986,0.477025606662035,0.41914736184822377,0.43203800186560687,-0.05787824481381121,-0.012890640017383104,,
gss_adapted,71,wind5,ongoing,700,0.477025606662035,0.18566430951867785,0.3751838732638841,-0.2913612971433571,-0.18951956374520623,0.36110670697496056,-0.1754423974562827
gss_adapted,71,wind5,new_0_3s,92,0.477025606662035,1.0042000659134076,0.4549596013594314,0.5271744592513726,0.5492404645539761,0.3821368981398657,0.622063167773542
gss_adapted,71,wind5,new_3_5s,58,0.477025606662035,1.1596766443088138,0.5424275353316623,0.6826510376467788,0.6172491089771515,0.5934901999666736,0.5661864443421402
gss_adapted,71,wind5,new_5_10s,136,0.477025606662035,0.90931346092154,0.6620858689740095,0.432287854259505,0.24722759194753052,0.6685704240657454,0.24074303685579457
gss_adapted,71,wind5,no_entry_10s,1014,0.477025606662035,0.5333056356427233,0.5207709501820333,0.05628002898068829,0.01253468546068992,,
gss_adapted,89,wind5,within_3s,792,-0.2767877535074949,-0.4944575355962069,-0.31715183112070705,-0.21766978208871202,-0.17730570447549987,,
gss_adapted,89,wind5,within_5s,850,-0.2767877535074949,-0.45069476541350867,-0.3116439337524451,-0.17390701190601376,-0.13905083166106358,,
gss_adapted,89,wind5,within_10s,986,-0.2767877535074949,-0.41130783011415184,-0.30067709239489904,-0.13452007660665694,-0.1106307377192528,,
gss_adapted,89,wind5,ongoing,700,-0.2767877535074949,-0.5945625098262515,-0.3191455263806387,-0.31777475631875657,-0.2754169834456128,-0.442104338473562,-0.15245817135268946
gss_adapted,89,wind5,new_0_3s,92,-0.2767877535074949,0.2672107465889143,-0.3019824106647048,0.5439985000964092,0.5691931572536191,-0.47292865004225526,0.7401393966311696
gss_adapted,89,wind5,new_3_5s,58,-0.2767877535074949,0.14689340673643966,-0.23643264555135082,0.42368116024393454,0.3833260522877905,-0.1981479873391796,0.3450413940756193
gss_adapted,89,wind5,new_5_10s,136,-0.2767877535074949,-0.16513948449317148,-0.23213433391023658,0.11164826901432343,0.0669948494170651,-0.3020181212610326,0.13687863676786113
gss_adapted,89,wind5,no_entry_10s,1014,-0.2767877535074949,-0.14598223522922696,-0.253558080782662,0.13080551827826795,0.10757584555343505,,
gss_adapted,107,wind5,within_3s,792,1.4372859427779914,1.0856461871904557,1.3344528945910685,-0.3516397555875357,-0.24880670740061284,,
gss_adapted,107,wind5,within_5s,850,1.4372859427779914,1.2119253706230837,1.352043370839915,-0.22536057215490768,-0.1401180002168314,,
gss_adapted,107,wind5,within_10s,986,1.4372859427779914,1.338496631891684,1.3831214917473074,-0.09878931088630738,-0.04462485985562337,,
gss_adapted,107,wind5,ongoing,700,1.4372859427779914,0.9798428550788334,1.3150224425118497,-0.457443087699158,-0.33517958743301635,1.245875769678935,-0.2660329146001017
gss_adapted,107,wind5,new_0_3s,92,1.4372859427779914,1.8906715402136678,1.4822932908459976,0.4533855974356764,0.4083782493676702,1.3773009308028683,0.5133706094107995
gss_adapted,107,wind5,new_3_5s,58,1.4372859427779914,2.9362893926686255,1.5922443568586309,1.4990034498906342,1.3440450358099947,1.7292116500578134,1.2070777426108121
gss_adapted,107,wind5,new_5_10s,136,1.4372859427779914,2.1295670148204353,1.5773597474185124,0.6922810720424439,0.5522072674019229,1.6223432274465328,0.5072237873739025
gss_adapted,107,wind5,no_entry_10s,1014,1.4372859427779914,1.5333473436989964,1.489954728494219,0.09606140092100501,0.04339261520477744,,
cgsm_dual,7,wind5,within_3s,792,-0.24153560952842235,-0.3969329199330373,-0.3475984217116127,-0.15539731040461496,-0.049334498221424605,,
cgsm_dual,7,wind5,within_5s,850,-0.24153560952842235,-0.34173943649320043,-0.3332783690095561,-0.10020382696477809,-0.008461067483644336,,
cgsm_dual,7,wind5,within_10s,986,-0.24153560952842235,-0.32932241490719044,-0.3039906823408951,-0.0877868053787681,-0.02533173256629534,,
cgsm_dual,7,wind5,ongoing,700,-0.24153560952842235,-0.5042035117745399,-0.36158939491692316,-0.2626679022461176,-0.14261411685761677,-0.3967281869702912,-0.1074753248042487
cgsm_dual,7,wind5,new_0_3s,92,-0.24153560952842235,0.4192563658175261,-0.241145364714687,0.6607919753459485,0.6604017305322132,-0.33217115921216606,0.7514275250296922
cgsm_dual,7,wind5,new_3_5s,58,-0.24153560952842235,0.41193709599560707,-0.13773558038836808,0.6534727055240295,0.5496726763839752,-0.10678953381731615,0.5187266298129232
cgsm_dual,7,wind5,new_5_10s,136,-0.24153560952842235,-0.251716029994628,-0.12094264066176373,-0.010180420466205653,-0.13077338933286425,-0.07535757801736992,-0.17635845197725808
cgsm_dual,7,wind5,no_entry_10s,1014,-0.24153560952842235,-0.15617289739482737,-0.1808051343872999,0.08536271213359498,0.024632236992472523,,
